Date,Month,Season,Temperature,DayType,Event,TimeSlot,LocationType,Product,UnitsSold,Sales
2024-07-15,7,Monsoon,30.63150897330414,Weekday,None,Night,Rural,Butterscotch,123,6765
2024-07-15,7,Monsoon,30.63150897330414,Weekday,None,Night,Rural,Coffee,73,4380
2024-07-16,7,Monsoon,31.416538183176108,Weekday,None,Evening,Urban,Vanilla,127,5080
2024-07-16,7,Monsoon,31.416538183176108,Weekday,None,Evening,Urban,Chocolate,186,9300
2024-07-16,7,Monsoon,31.416538183176108,Weekday,None,Evening,Urban,Strawberry,129,5805
2024-07-16,7,Monsoon,31.416538183176108,Weekday,None,Evening,Urban,Butterscotch,168,9240
2024-07-16,7,Monsoon,31.416538183176108,Weekday,None,Evening,Urban,Coffee,140,8400
2024-07-17,7,Monsoon,29.227941336255544,Weekday,None,Afternoon,Urban,Vanilla,105,4200
2024-07-17,7,Monsoon,29.227941336255544,Weekday,None,Afternoon,Urban,Chocolate,152,7600
2024-07-17,7,Monsoon,29.227941336255544,Weekday,None,Afternoon,Urban,Strawberry,106,4770
2024-07-17,7,Monsoon,29.227941336255544,Weekday,None,Afternoon,Urban,Butterscotch,138,7590
2024-07-17,7,Monsoon,29.227941336255544,Weekday,None,Afternoon,Urban,Coffee,108,6480
2024-07-18,7,Monsoon,27.901543721009205,Weekday,None,Afternoon,Urban,Vanilla,101,4040
2024-07-18,7,Monsoon,27.901543721009205,Weekday,None,Afternoon,Urban,Chocolate,124,6200
2024-07-18,7,Monsoon,27.901543721009205,Weekday,None,Afternoon,Urban,Strawberry,105,4725
2024-07-18,7,Monsoon,27.901543721009205,Weekday,None,Afternoon,Urban,Butterscotch,122,6710
2024-07-18,7,Monsoon,27.901543721009205,Weekday,None,Afternoon,Urban,Coffee,82,4920
2024-07-19,7,Monsoon,29.85592525310527,Weekday,None,Evening,Urban,Vanilla,175,7000
2024-07-19,7,Monsoon,29.85592525310527,Weekday,None,Evening,Urban,Chocolate,190,9500
2024-07-19,7,Monsoon,29.85592525310527,Weekday,None,Evening,Urban,Strawberry,139,6255
2024-07-19,7,Monsoon,29.85592525310527,Weekday,None,Evening,Urban,Butterscotch,156,8580
2024-07-19,7,Monsoon,29.85592525310527,Weekday,None,Evening,Urban,Coffee,127,7620
2024-07-20,7,Monsoon,31.0969697474091,Weekend,None,Evening,Urban,Vanilla,158,6320
2024-07-20,7,Monsoon,31.0969697474091,Weekend,None,Evening,Urban,Chocolate,200,10000
2024-07-20,7,Monsoon,31.0969697474091,Weekend,None,Evening,Urban,Strawberry,160,7200
2024-07-20,7,Monsoon,31.0969697474091,Weekend,None,Evening,Urban,Butterscotch,205,11275
2024-07-20,7,Monsoon,31.0969697474091,Weekend,None,Evening,Urban,Coffee,156,9360
2024-07-21,7,Monsoon,28.882334291736957,Weekend,None,Evening,Urban,Vanilla,163,6520
2024-07-21,7,Monsoon,28.882334291736957,Weekend,None,Evening,Urban,Chocolate,216,10800
2024-07-21,7,Monsoon,28.882334291736957,Weekend,None,Evening,Urban,Strawberry,144,6480
2024-07-21,7,Monsoon,28.882334291736957,Weekend,None,Evening,Urban,Butterscotch,168,9240
2024-07-21,7,Monsoon,28.882334291736957,Weekend,None,Evening,Urban,Coffee,166,9960
2024-07-22,7,Monsoon,25.63820983450702,Weekday,None,Evening,Rural,Vanilla,104,4160
2024-07-22,7,Monsoon,25.63820983450702,Weekday,None,Evening,Rural,Chocolate,120,6000
2024-07-22,7,Monsoon,25.63820983450702,Weekday,None,Evening,Rural,Strawberry,101,4545
2024-07-22,7,Monsoon,25.63820983450702,Weekday,None,Evening,Rural,Butterscotch,113,6215
2024-07-22,7,Monsoon,25.63820983450702,Weekday,None,Evening,Rural,Coffee,84,5040
2024-07-23,7,Monsoon,33.00485493528959,Weekday,None,Evening,Rural,Vanilla,129,5160
2024-07-23,7,Monsoon,33.00485493528959,Weekday,None,Evening,Rural,Chocolate,141,7050
2024-07-23,7,Monsoon,33.00485493528959,Weekday,None,Evening,Rural,Strawberry,135,6075
2024-07-23,7,Monsoon,33.00485493528959,Weekday,None,Evening,Rural,Butterscotch,135,7425
2024-07-23,7,Monsoon,33.00485493528959,Weekday,None,Evening,Rural,Coffee,89,5340
2024-07-24,7,Monsoon,29.1746574078433,Weekday,None,Evening,Urban,Vanilla,121,4840
2024-07-24,7,Monsoon,29.1746574078433,Weekday,None,Evening,Urban,Chocolate,155,7750
2024-07-24,7,Monsoon,29.1746574078433,Weekday,None,Evening,Urban,Strawberry,123,5535
2024-07-24,7,Monsoon,29.1746574078433,Weekday,None,Evening,Urban,Butterscotch,155,8525
2024-07-24,7,Monsoon,29.1746574078433,Weekday,None,Evening,Urban,Coffee,102,6120
2024-07-25,7,Monsoon,30.720365276790314,Weekday,None,Afternoon,Urban,Vanilla,134,5360
2024-07-25,7,Monsoon,30.720365276790314,Weekday,None,Afternoon,Urban,Chocolate,137,6850
2024-07-25,7,Monsoon,30.720365276790314,Weekday,None,Afternoon,Urban,Strawberry,150,6750
2024-07-25,7,Monsoon,30.720365276790314,Weekday,None,Afternoon,Urban,Butterscotch,127,6985
2024-07-25,7,Monsoon,30.720365276790314,Weekday,None,Afternoon,Urban,Coffee,142,8520
2024-07-26,7,Monsoon,32.41792810405978,Weekday,Summer Vacation,Evening,Urban,Vanilla,200,8000
2024-07-26,7,Monsoon,32.41792810405978,Weekday,Summer Vacation,Evening,Urban,Chocolate,210,10500
2024-07-26,7,Monsoon,32.41792810405978,Weekday,Summer Vacation,Evening,Urban,Strawberry,169,7605
2024-07-26,7,Monsoon,32.41792810405978,Weekday,Summer Vacation,Evening,Urban,Butterscotch,230,12650
2024-07-26,7,Monsoon,32.41792810405978,Weekday,Summer Vacation,Evening,Urban,Coffee,152,9120
2024-07-27,7,Monsoon,29.283191573479765,Weekend,None,Evening,Urban,Vanilla,174,6960
2024-07-27,7,Monsoon,29.283191573479765,Weekend,None,Evening,Urban,Chocolate,173,8650
2024-07-27,7,Monsoon,29.283191573479765,Weekend,None,Evening,Urban,Strawberry,160,7200
2024-07-27,7,Monsoon,29.283191573479765,Weekend,None,Evening,Urban,Butterscotch,181,9955
2024-07-27,7,Monsoon,29.283191573479765,Weekend,None,Evening,Urban,Coffee,154,9240
2024-07-28,7,Monsoon,28.336011082239846,Weekend,None,Morning,Rural,Vanilla,79,3160
2024-07-28,7,Monsoon,28.336011082239846,Weekend,None,Morning,Rural,Chocolate,111,5550
2024-07-28,7,Monsoon,28.336011082239846,Weekend,None,Morning,Rural,Strawberry,91,4095
2024-07-28,7,Monsoon,28.336011082239846,Weekend,None,Morning,Rural,Butterscotch,98,5390
2024-07-28,7,Monsoon,28.336011082239846,Weekend,None,Morning,Rural,Coffee,71,4260
2024-07-29,7,Monsoon,29.777637820527428,Weekday,Holi,Night,Urban,Vanilla,136,5440
2024-07-29,7,Monsoon,29.777637820527428,Weekday,Holi,Night,Urban,Chocolate,204,10200
2024-07-29,7,Monsoon,29.777637820527428,Weekday,Holi,Night,Urban,Strawberry,149,6705
2024-07-29,7,Monsoon,29.777637820527428,Weekday,Holi,Night,Urban,Butterscotch,176,9680
2024-07-29,7,Monsoon,29.777637820527428,Weekday,Holi,Night,Urban,Coffee,127,7620
2024-07-30,7,Monsoon,29.610001090419455,Weekday,Diwali,Evening,Urban,Vanilla,186,7440
2024-07-30,7,Monsoon,29.610001090419455,Weekday,Diwali,Evening,Urban,Chocolate,216,10800
2024-07-30,7,Monsoon,29.610001090419455,Weekday,Diwali,Evening,Urban,Strawberry,158,7110
2024-07-30,7,Monsoon,29.610001090419455,Weekday,Diwali,Evening,Urban,Butterscotch,191,10505
2024-07-30,7,Monsoon,29.610001090419455,Weekday,Diwali,Evening,Urban,Coffee,154,9240
2024-07-31,7,Monsoon,31.621211825626926,Weekday,None,Night,Urban,Vanilla,142,5680
2024-07-31,7,Monsoon,31.621211825626926,Weekday,None,Night,Urban,Chocolate,154,7700
2024-07-31,7,Monsoon,31.621211825626926,Weekday,None,Night,Urban,Strawberry,123,5535
2024-07-31,7,Monsoon,31.621211825626926,Weekday,None,Night,Urban,Butterscotch,148,8140
2024-07-31,7,Monsoon,31.621211825626926,Weekday,None,Night,Urban,Coffee,95,5700
2024-08-01,8,Monsoon,30.0506149250043,Weekday,Summer Vacation,Night,Urban,Vanilla,128,5120
2024-08-01,8,Monsoon,30.0506149250043,Weekday,Summer Vacation,Night,Urban,Chocolate,190,9500
2024-08-01,8,Monsoon,30.0506149250043,Weekday,Summer Vacation,Night,Urban,Strawberry,117,5265
2024-08-01,8,Monsoon,30.0506149250043,Weekday,Summer Vacation,Night,Urban,Butterscotch,179,9845
2024-08-01,8,Monsoon,30.0506149250043,Weekday,Summer Vacation,Night,Urban,Coffee,144,8640
2024-08-02,8,Monsoon,28.650704108636745,Weekday,None,Afternoon,Rural,Vanilla,111,4440
2024-08-02,8,Monsoon,28.650704108636745,Weekday,None,Afternoon,Rural,Chocolate,68,3400
2024-08-02,8,Monsoon,28.650704108636745,Weekday,None,Afternoon,Rural,Strawberry,64,2880
2024-08-02,8,Monsoon,28.650704108636745,Weekday,None,Afternoon,Rural,Butterscotch,102,5610
2024-08-02,8,Monsoon,28.650704108636745,Weekday,None,Afternoon,Rural,Coffee,95,5700
2024-08-03,8,Monsoon,26.747144622234487,Weekend,None,Evening,Urban,Vanilla,147,5880
2024-08-03,8,Monsoon,26.747144622234487,Weekend,None,Evening,Urban,Chocolate,198,9900
2024-08-03,8,Monsoon,26.747144622234487,Weekend,None,Evening,Urban,Strawberry,130,5850
2024-08-03,8,Monsoon,26.747144622234487,Weekend,None,Evening,Urban,Butterscotch,193,10615
2024-08-03,8,Monsoon,26.747144622234487,Weekend,None,Evening,Urban,Coffee,140,8400
2024-08-04,8,Monsoon,30.951646674577127,Weekend,None,Evening,Rural,Vanilla,147,5880
2024-08-04,8,Monsoon,30.951646674577127,Weekend,None,Evening,Rural,Chocolate,164,8200
2024-08-04,8,Monsoon,30.951646674577127,Weekend,None,Evening,Rural,Strawberry,123,5535
2024-08-04,8,Monsoon,30.951646674577127,Weekend,None,Evening,Rural,Butterscotch,152,8360
2024-08-04,8,Monsoon,30.951646674577127,Weekend,None,Evening,Rural,Coffee,116,6960
2024-08-05,8,Monsoon,29.119826474182524,Weekday,None,Evening,Urban,Vanilla,152,6080
2024-08-05,8,Monsoon,29.119826474182524,Weekday,None,Evening,Urban,Chocolate,178,8900
2024-08-05,8,Monsoon,29.119826474182524,Weekday,None,Evening,Urban,Strawberry,126,5670
2024-08-05,8,Monsoon,29.119826474182524,Weekday,None,Evening,Urban,Butterscotch,152,8360
2024-08-05,8,Monsoon,29.119826474182524,Weekday,None,Evening,Urban,Coffee,142,8520
2024-08-06,8,Monsoon,27.439712237224455,Weekday,None,Afternoon,Urban,Vanilla,123,4920
2024-08-06,8,Monsoon,27.439712237224455,Weekday,None,Afternoon,Urban,Chocolate,139,6950
2024-08-06,8,Monsoon,27.439712237224455,Weekday,None,Afternoon,Urban,Strawberry,105,4725
2024-08-06,8,Monsoon,27.439712237224455,Weekday,None,Afternoon,Urban,Butterscotch,143,7865
2024-08-06,8,Monsoon,27.439712237224455,Weekday,None,Afternoon,Urban,Coffee,63,3780
2024-08-07,8,Monsoon,27.111744887075158,Weekday,None,Night,Urban,Vanilla,123,4920
2024-08-07,8,Monsoon,27.111744887075158,Weekday,None,Night,Urban,Chocolate,118,5900
2024-08-07,8,Monsoon,27.111744887075158,Weekday,None,Night,Urban,Strawberry,111,4995
2024-08-07,8,Monsoon,27.111744887075158,Weekday,None,Night,Urban,Butterscotch,123,6765
2024-08-07,8,Monsoon,27.111744887075158,Weekday,None,Night,Urban,Coffee,63,3780
2024-08-08,8,Monsoon,27.14214703507854,Weekday,None,Morning,Urban,Vanilla,103,4120
2024-08-08,8,Monsoon,27.14214703507854,Weekday,None,Morning,Urban,Chocolate,120,6000
2024-08-08,8,Monsoon,27.14214703507854,Weekday,None,Morning,Urban,Strawberry,100,4500
2024-08-08,8,Monsoon,27.14214703507854,Weekday,None,Morning,Urban,Butterscotch,110,6050
2024-08-08,8,Monsoon,27.14214703507854,Weekday,None,Morning,Urban,Coffee,92,5520
2024-08-09,8,Monsoon,29.918360334669728,Weekday,None,Morning,Rural,Vanilla,90,3600
2024-08-09,8,Monsoon,29.918360334669728,Weekday,None,Morning,Rural,Chocolate,131,6550
2024-08-09,8,Monsoon,29.918360334669728,Weekday,None,Morning,Rural,Strawberry,84,3780
2024-08-09,8,Monsoon,29.918360334669728,Weekday,None,Morning,Rural,Butterscotch,128,7040
2024-08-09,8,Monsoon,29.918360334669728,Weekday,None,Morning,Rural,Coffee,89,5340
2024-08-10,8,Monsoon,27.585120910375625,Weekend,Summer Vacation,Morning,Urban,Vanilla,200,8000
2024-08-10,8,Monsoon,27.585120910375625,Weekend,Summer Vacation,Morning,Urban,Chocolate,214,10700
2024-08-10,8,Monsoon,27.585120910375625,Weekend,Summer Vacation,Morning,Urban,Strawberry,179,8055
2024-08-10,8,Monsoon,27.585120910375625,Weekend,Summer Vacation,Morning,Urban,Butterscotch,177,9735
2024-08-10,8,Monsoon,27.585120910375625,Weekend,Summer Vacation,Morning,Urban,Coffee,135,8100
2024-08-11,8,Monsoon,30.599822563376772,Weekend,None,Evening,Urban,Vanilla,170,6800
2024-08-11,8,Monsoon,30.599822563376772,Weekend,None,Evening,Urban,Chocolate,207,10350
2024-08-11,8,Monsoon,30.599822563376772,Weekend,None,Evening,Urban,Strawberry,177,7965
2024-08-11,8,Monsoon,30.599822563376772,Weekend,None,Evening,Urban,Butterscotch,184,10120
2024-08-11,8,Monsoon,30.599822563376772,Weekend,None,Evening,Urban,Coffee,152,9120
2024-08-12,8,Monsoon,28.423874403297443,Weekday,None,Morning,Urban,Vanilla,121,4840
2024-08-12,8,Monsoon,28.423874403297443,Weekday,None,Morning,Urban,Chocolate,116,5800
2024-08-12,8,Monsoon,28.423874403297443,Weekday,None,Morning,Urban,Strawberry,97,4365
2024-08-12,8,Monsoon,28.423874403297443,Weekday,None,Morning,Urban,Butterscotch,131,7205
2024-08-12,8,Monsoon,28.423874403297443,Weekday,None,Morning,Urban,Coffee,89,5340
2024-08-13,8,Monsoon,29.39593219994711,Weekday,None,Evening,Urban,Vanilla,166,6640
2024-08-13,8,Monsoon,29.39593219994711,Weekday,None,Evening,Urban,Chocolate,150,7500
2024-08-13,8,Monsoon,29.39593219994711,Weekday,None,Evening,Urban,Strawberry,119,5355
2024-08-13,8,Monsoon,29.39593219994711,Weekday,None,Evening,Urban,Butterscotch,115,6325
2024-08-13,8,Monsoon,29.39593219994711,Weekday,None,Evening,Urban,Coffee,116,6960
2024-08-14,8,Monsoon,26.716116361677376,Weekday,Summer Vacation,Afternoon,Urban,Vanilla,146,5840
2024-08-14,8,Monsoon,26.716116361677376,Weekday,Summer Vacation,Afternoon,Urban,Chocolate,203,10150
2024-08-14,8,Monsoon,26.716116361677376,Weekday,Summer Vacation,Afternoon,Urban,Strawberry,114,5130
2024-08-14,8,Monsoon,26.716116361677376,Weekday,Summer Vacation,Afternoon,Urban,Butterscotch,173,9515
2024-08-14,8,Monsoon,26.716116361677376,Weekday,Summer Vacation,Afternoon,Urban,Coffee,133,7980
2024-08-15,8,Monsoon,24.323143599513806,Weekday,None,Evening,Urban,Vanilla,123,4920
2024-08-15,8,Monsoon,24.323143599513806,Weekday,None,Evening,Urban,Chocolate,156,7800
2024-08-15,8,Monsoon,24.323143599513806,Weekday,None,Evening,Urban,Strawberry,116,5220
2024-08-15,8,Monsoon,24.323143599513806,Weekday,None,Evening,Urban,Butterscotch,124,6820
2024-08-15,8,Monsoon,24.323143599513806,Weekday,None,Evening,Urban,Coffee,120,7200
2024-08-16,8,Monsoon,30.906352508658706,Weekday,None,Afternoon,Urban,Vanilla,134,5360
2024-08-16,8,Monsoon,30.906352508658706,Weekday,None,Afternoon,Urban,Chocolate,139,6950
2024-08-16,8,Monsoon,30.906352508658706,Weekday,None,Afternoon,Urban,Strawberry,97,4365
2024-08-16,8,Monsoon,30.906352508658706,Weekday,None,Afternoon,Urban,Butterscotch,121,6655
2024-08-16,8,Monsoon,30.906352508658706,Weekday,None,Afternoon,Urban,Coffee,91,5460
2024-08-17,8,Monsoon,30.226943873383558,Weekend,None,Morning,Urban,Vanilla,131,5240
2024-08-17,8,Monsoon,30.226943873383558,Weekend,None,Morning,Urban,Chocolate,171,8550
2024-08-17,8,Monsoon,30.226943873383558,Weekend,None,Morning,Urban,Strawberry,111,4995
2024-08-17,8,Monsoon,30.226943873383558,Weekend,None,Morning,Urban,Butterscotch,156,8580
2024-08-17,8,Monsoon,30.226943873383558,Weekend,None,Morning,Urban,Coffee,114,6840
2024-08-18,8,Monsoon,25.99390628128504,Weekend,None,Morning,Urban,Vanilla,142,5680
2024-08-18,8,Monsoon,25.99390628128504,Weekend,None,Morning,Urban,Chocolate,180,9000
2024-08-18,8,Monsoon,25.99390628128504,Weekend,None,Morning,Urban,Strawberry,121,5445
2024-08-18,8,Monsoon,25.99390628128504,Weekend,None,Morning,Urban,Butterscotch,131,7205
2024-08-18,8,Monsoon,25.99390628128504,Weekend,None,Morning,Urban,Coffee,110,6600
2024-08-19,8,Monsoon,29.181581805934215,Weekday,None,Night,Urban,Vanilla,91,3640
2024-08-19,8,Monsoon,29.181581805934215,Weekday,None,Night,Urban,Chocolate,146,7300
2024-08-19,8,Monsoon,29.181581805934215,Weekday,None,Night,Urban,Strawberry,125,5625
2024-08-19,8,Monsoon,29.181581805934215,Weekday,None,Night,Urban,Butterscotch,118,6490
2024-08-19,8,Monsoon,29.181581805934215,Weekday,None,Night,Urban,Coffee,111,6660
2024-08-20,8,Monsoon,27.94216724179069,Weekday,None,Afternoon,Urban,Vanilla,125,5000
2024-08-20,8,Monsoon,27.94216724179069,Weekday,None,Afternoon,Urban,Chocolate,119,5950
2024-08-20,8,Monsoon,27.94216724179069,Weekday,None,Afternoon,Urban,Strawberry,89,4005
2024-08-20,8,Monsoon,27.94216724179069,Weekday,None,Afternoon,Urban,Butterscotch,135,7425
2024-08-20,8,Monsoon,27.94216724179069,Weekday,None,Afternoon,Urban,Coffee,88,5280
2024-08-21,8,Monsoon,29.062854018707693,Weekday,Navratri,Night,Urban,Vanilla,149,5960
2024-08-21,8,Monsoon,29.062854018707693,Weekday,Navratri,Night,Urban,Chocolate,199,9950
2024-08-21,8,Monsoon,29.062854018707693,Weekday,Navratri,Night,Urban,Strawberry,154,6930
2024-08-21,8,Monsoon,29.062854018707693,Weekday,Navratri,Night,Urban,Butterscotch,173,9515
2024-08-21,8,Monsoon,29.062854018707693,Weekday,Navratri,Night,Urban,Coffee,124,7440
2024-08-22,8,Monsoon,24.20783542333917,Weekday,None,Evening,Urban,Vanilla,122,4880
2024-08-22,8,Monsoon,24.20783542333917,Weekday,None,Evening,Urban,Chocolate,164,8200
2024-08-22,8,Monsoon,24.20783542333917,Weekday,None,Evening,Urban,Strawberry,118,5310
2024-08-22,8,Monsoon,24.20783542333917,Weekday,None,Evening,Urban,Butterscotch,180,9900
2024-08-22,8,Monsoon,24.20783542333917,Weekday,None,Evening,Urban,Coffee,100,6000
2024-08-23,8,Monsoon,28.101736518091116,Weekday,None,Afternoon,Urban,Vanilla,130,5200
2024-08-23,8,Monsoon,28.101736518091116,Weekday,None,Afternoon,Urban,Chocolate,123,6150
2024-08-23,8,Monsoon,28.101736518091116,Weekday,None,Afternoon,Urban,Strawberry,100,4500
2024-08-23,8,Monsoon,28.101736518091116,Weekday,None,Afternoon,Urban,Butterscotch,110,6050
2024-08-23,8,Monsoon,28.101736518091116,Weekday,None,Afternoon,Urban,Coffee,96,5760
2024-08-24,8,Monsoon,28.535452994401055,Weekend,None,Evening,Urban,Vanilla,165,6600
2024-08-24,8,Monsoon,28.535452994401055,Weekend,None,Evening,Urban,Chocolate,192,9600
2024-08-24,8,Monsoon,28.535452994401055,Weekend,None,Evening,Urban,Strawberry,147,6615
2024-08-24,8,Monsoon,28.535452994401055,Weekend,None,Evening,Urban,Butterscotch,179,9845
2024-08-24,8,Monsoon,28.535452994401055,Weekend,None,Evening,Urban,Coffee,135,8100
2024-08-25,8,Monsoon,29.93630395936851,Weekend,None,Night,Urban,Vanilla,143,5720
2024-08-25,8,Monsoon,29.93630395936851,Weekend,None,Night,Urban,Chocolate,171,8550
2024-08-25,8,Monsoon,29.93630395936851,Weekend,None,Night,Urban,Strawberry,153,6885
2024-08-25,8,Monsoon,29.93630395936851,Weekend,None,Night,Urban,Butterscotch,130,7150
2024-08-25,8,Monsoon,29.93630395936851,Weekend,None,Night,Urban,Coffee,110,6600
2024-08-26,8,Monsoon,27.182994976975618,Weekday,None,Afternoon,Urban,Vanilla,120,4800
2024-08-26,8,Monsoon,27.182994976975618,Weekday,None,Afternoon,Urban,Chocolate,126,6300
2024-08-26,8,Monsoon,27.182994976975618,Weekday,None,Afternoon,Urban,Strawberry,78,3510
2024-08-26,8,Monsoon,27.182994976975618,Weekday,None,Afternoon,Urban,Butterscotch,121,6655
2024-08-26,8,Monsoon,27.182994976975618,Weekday,None,Afternoon,Urban,Coffee,65,3900
2024-08-27,8,Monsoon,29.776845788625728,Weekday,None,Morning,Urban,Vanilla,129,5160
2024-08-27,8,Monsoon,29.776845788625728,Weekday,None,Morning,Urban,Chocolate,150,7500
2024-08-27,8,Monsoon,29.776845788625728,Weekday,None,Morning,Urban,Strawberry,99,4455
2024-08-27,8,Monsoon,29.776845788625728,Weekday,None,Morning,Urban,Butterscotch,123,6765
2024-08-27,8,Monsoon,29.776845788625728,Weekday,None,Morning,Urban,Coffee,72,4320
2024-08-28,8,Monsoon,30.852514982168785,Weekday,Summer Vacation,Evening,Urban,Vanilla,181,7240
2024-08-28,8,Monsoon,30.852514982168785,Weekday,Summer Vacation,Evening,Urban,Chocolate,233,11650
2024-08-28,8,Monsoon,30.852514982168785,Weekday,Summer Vacation,Evening,Urban,Strawberry,173,7785
2024-08-28,8,Monsoon,30.852514982168785,Weekday,Summer Vacation,Evening,Urban,Butterscotch,198,10890
2024-08-28,8,Monsoon,30.852514982168785,Weekday,Summer Vacation,Evening,Urban,Coffee,108,6480
2024-08-29,8,Monsoon,29.077404589515126,Weekday,None,Evening,Urban,Vanilla,159,6360
2024-08-29,8,Monsoon,29.077404589515126,Weekday,None,Evening,Urban,Chocolate,165,8250
2024-08-29,8,Monsoon,29.077404589515126,Weekday,None,Evening,Urban,Strawberry,130,5850
2024-08-29,8,Monsoon,29.077404589515126,Weekday,None,Evening,Urban,Butterscotch,153,8415
2024-08-29,8,Monsoon,29.077404589515126,Weekday,None,Evening,Urban,Coffee,136,8160
2024-08-30,8,Monsoon,29.52500578170367,Weekday,None,Night,Rural,Vanilla,81,3240
2024-08-30,8,Monsoon,29.52500578170367,Weekday,None,Night,Rural,Chocolate,129,6450
2024-08-30,8,Monsoon,29.52500578170367,Weekday,None,Night,Rural,Strawberry,77,3465
2024-08-30,8,Monsoon,29.52500578170367,Weekday,None,Night,Rural,Butterscotch,121,6655
2024-08-30,8,Monsoon,29.52500578170367,Weekday,None,Night,Rural,Coffee,49,2940
2024-08-31,8,Monsoon,25.752389377055195,Weekend,None,Evening,Rural,Vanilla,151,6040
2024-08-31,8,Monsoon,25.752389377055195,Weekend,None,Evening,Rural,Chocolate,158,7900
2024-08-31,8,Monsoon,25.752389377055195,Weekend,None,Evening,Rural,Strawberry,121,5445
2024-08-31,8,Monsoon,25.752389377055195,Weekend,None,Evening,Rural,Butterscotch,146,8030
